Date,BOVESPA,DJIA,NIKKEI,STOXX,Oil,Gold,Copper,EURUSD,10YR,LIBOR,Soy,VIX
11/8/07,63503,14038.86035,18240.3,4226.52,68.35,889,3.6635,0.746324353,5.16,4.43063,9.61,29.99
11/9/07,63571,13967.88965,18188.63,4225.89,68.85,892.25,3.624,0.744158357,5.14,4.425,9.81,26.33
11/12/07,64321,13969.07031,18087.48,4238.63,68.83,895,3.5845,0.743494424,5.09,4.42625,9.62,25.25
11/13/07,61526,14065.36035,18066.11,4240.95,67.78,883.75,3.5335,0.742500743,5.1,4.43,9.8,22.89
11/14/07,62919,14043.73047,17849.28,4170.68,68.98,887.25,3.5475,0.744435346,5.09,4.41813,9.61,22.62
11/16/07,64634,14165.01953,17932.27,4193.58,69.61,879.25,3.478,0.74261102,5.12,4.41438,9.72,20.72
11/19/07,64609,14079.09961,18138.36,4246.12,70.47,879.5,3.505,0.73964497,5.03,4.415,9.76,22.72
11/21/07,62335,14016.33984,18146.3,4294.56,71.11,901.5,3.451,0.733837235,5,4.41,10,26.3
11/22/07,60582,14092.42969,18149.9,4295.99,71.41,914.75,3.48,0.734484025,5.05,4.40875,9.99,23.81
11/23/07,60662,13986.33984,18168.72,4324.35,#N/A,919.5,3.5295,#N/A,#N/A,4.40875,10.01,25.06
11/26/07,60973,13920.66016,18221.48,4235.41,71.81,918.5,3.513,0.735726898,5.16,4.40688,10.16,23.38
11/27/07,59067,13887.90039,18140.94,4256.12,72.8,923,3.4745,0.733891091,5.19,4.40688,10.06,#N/A
11/28/07,59432,13888.46973,18261.98,4162.42,72.14,927,3.468,0.734052705,5.16,4.39,10.16,22.78
11/29/07,61720,13521.62012,18252.67,4136.44,72.8,935.5,3.356,0.729181858,5.03,4.3825,10.4,24.58
11/30/07,62157,13568.92969,18049.51,4197.35,72.58,921.25,3.3175,0.726902668,5.09,4.37063,10.39,23.99
12/3/07,63018,13675.58008,17984.14,4210.69,72.55,928.75,3.294,0.725900116,5.13,4.35375,10.38,26.23
12/4/07,63203,13677.84961,18238.95,4249.01,73.89,952.75,3.3325,0.725268349,5.11,4.33625,10.31,27.38
12/5/07,63483,13675.66016,#N/A,4221.34,74.11,957,3.251,0.725426188,5.05,4.32875,10.47,25.27
12/6/07,64929,13807.34961,18217.27,4184.6,74.03,937.25,3.197,0.725584095,5.08,4.30938,10.44,24.96
12/7/07,65789,13869.04004,18015.58,4264.42,75.03,910.75,3.1425,0.724217845,5.02,4.28,10.6,24.76
12/10/07,65642,13792.05957,18116.57,4389.33,75.9,920,3.105,0.724060531,5.04,4.25,10.64,24.92
12/11/07,65448,13924.16016,18157.93,4366.16,75.53,923,3.102,0.72301352,4.96,4.2,10.51,26.48
12/12/07,64512,13569.90039,17963.64,4370.35,74.65,920,3.3015,0.72374611,4.97,4.18438,10.57,20.35
12/13/07,64735,13592.58008,18002.03,4328.9,73.38,914.5,3.082,0.72337963,4.94,4.18,10.63,20.03
12/14/07,62868,13542.33984,17858.42,4364.4,75.74,900,3.156,0.729341405,4.92,4.18,10.45,20.45
12/17/07,62445,13646.71973,17702.09,4388.98,74.96,911.5,2.9805,0.728332119,4.79,4.17375,10.44,19
12/18/07,59832,13299.7002,17283.81,4381.71,77.03,934.75,3.0255,0.732761779,4.8,4.17,10.57,19.37
12/19/07,61108,13261.16992,17289.3,4409.65,76.82,937.75,2.887,0.730940721,4.82,4.17313,10.65,18.6
12/20/07,61724,13039.16016,17248.89,4421.58,78.2,913.25,2.985,0.729341405,4.78,4.17,10.64,17.63
12/21/07,61725,12975.11035,16870.98,4420.39,76.49,911,3.019,0.730887297,4.76,4.16375,10.85,17
12/26/07,63101,13305.46973,16984.11,4455.31,76.84,924.75,2.9585,0.730300153,4.77,4.15375,10.91,18
12/27/07,64287,13231.00977,16979.86,4435.87,75.41,949.5,3.001,0.725426188,4.71,4.15625,11.01,17.84
12/28/07,63776,13109.48047,16914.46,4447.58,72.03,943.75,3.0635,0.725215752,4.72,4.1575,11.17,18.49
1/2/08,63885,13176.29981,16921.77,4442.61,72.25,945,3.157,0.72743144,4.77,4.15875,11.11,18.8
1/3/08,62814,12955.91992,17029.28,4473.57,72.23,956.25,3.061,0.724217845,4.84,4.15563,11.22,18.44
1/4/08,62898,13006.65039,17170.6,4434.98,71.62,989.75,2.998,0.729873732,4.79,4.15,11.22,16.91
1/7/08,61054,12796.07031,16764.09,4420.91,71.49,987,3.016,0.730673681,4.81,4.14375,11.15,17.46
1/8/08,60771,12979.99023,16800.05,4441.8,71.6,981,3.0185,0.733998826,4.78,4.14375,11.24,16.12
1/9/08,62078,12744.78027,16844.61,4420.38,72.4,973.5,3.0945,0.736322804,4.73,4.14,11.26,16.67
1/10/08,62677,12958.04004,16475.61,4411.26,73.36,964.75,3.061,0.741894799,4.69,4.14375,11.43,18.88
1/11/08,63514,13287.91016,16148.49,4356.24,70.99,962.25,3.0575,0.74615729,4.6,4.13875,11.46,17.73
1/14/08,61950,13314.25,15273.68,4378.42,71.9,943,3.016,0.741179958,4.68,4.135,11.86,19.25
1/15/08,62180,13368.21973,15732.48,4357.14,71.12,939.25,2.9395,0.742500743,4.64,4.13625,11.75,20.02
1/16/08,59906,13311.24023,15901.34,4412.12,69.49,944,2.9365,0.741674701,4.6,4.14,11.68,18.54
1/17/08,58773,13244.00977,15900.64,4440.23,69.3,922,2.873,0.738825268,4.63,4.14,11.59,18.5
1/18/08,57039,13445.84961,16316.32,4462.95,69.86,896,2.87,0.737463127,4.62,4.14188,11.94,22.96
1/21/08,57503,13618.26953,16248.97,4489.79,71.17,901,2.9455,0.732869183,4.63,4.14438,12.13,21.64
1/22/08,53705,13623.54981,16301.39,4415.27,71.98,914,2.9585,0.732869183,4.6,4.1575,12.08,20.41
1/23/08,56098,13726.87012,16287.49,4392.8,71.79,914.75,3.0935,0.733891091,4.53,4.16938,11.95,20.8
1/24/08,54242,13434.79981,16012.83,4407.34,73.52,902.25,3.147,0.731261426,4.57,4.17375,12.12,21.17
1/28/08,57457,13473.98047,16153.82,4363.6,73.37,902,3.155,0.732708089,4.51,4.19563,12.07,19.56
1/29/08,58597,13515.11035,16569.09,4297.83,73.98,913.75,3.105,0.733084085,4.54,4.2025,12.05,19.87
1/30/08,59522,13339.2002,16524.93,4302.88,#N/A,918.5,3.0575,0.733084085,#N/A,4.19188,12.34,21.07
1/31/08,60288,13168.66016,16420.47,4311.98,75.07,878.5,3.0305,0.734969866,4.56,4.1775,12.25,18.53
2/1/08,59491,13231.98047,16158.45,4338.28,75.74,891.25,3.0505,0.731582413,4.48,4.16625,12.3,23.21
2/6/08,61076,13206.45996,16257,4301.44,76.34,896,3.173,0.73008688,4.51,4.80938,12.05,23.01
2/7/08,58965,13241.66016,16122.16,4282.4,76.7,906.5,3.1415,0.72611095,4.38,4.82125,11.99,24.31
2/8/08,58967,13450.73047,15764.97,4226.7,77.53,873,3.125,0.724952878,4.34,4.83625,11.96,21.39
2/11/08,59081,13547.9502,15877.67,4277.24,78.16,847.75,3.2735,0.722700007,4.37,4.84875,11.75,26.49
2/12/08,60645,13549.16992,15797.6,4195.58,79.85,860.5,3.2645,0.719217491,4.41,4.85438,11.25,26.16
2/13/08,61802,13361.23047,15821.19,4208.92,80.05,835,3.261,0.720201656,4.49,4.85625,11.66,28.5
2/14/08,62595,13364.16016,16127.42,4268.53,79.14,842.5,3.2835,0.722125939,4.47,4.87563,11.85,31.09
2/15/08,61803,13261.82031,#N/A,4238,80.55,824.25,3.317,0.721500722,4.48,4.89625,11.96,24.1
2/18/08,61292,13044.12012,15801.8,4224.44,81.51,813,3.22,0.721032519,4.5,4.9225,12.12,25.94
2/19/08,62801,13046.55957,16381.54,4321.75,81.99,827.25,3.1615,0.716845878,4.53,4.945,12.21,28.06
2/20/08,62292,12801.15039,16413.79,4347,83.85,815.5,3.1705,0.709622481,4.69,4.935,12.22,25.49
2/21/08,63748,12820.90039,16312.61,4394.95,83.38,848.5,3.2245,0.710429099,4.64,4.93375,12.34,26.01
2/22/08,63780,12590.20996,#N/A,4339.1,82.51,854,3.189,0.709924748,4.63,4.92375,12.73,24.88
2/25/08,64605,12733.11035,16401.73,4410,81.2,842.5,3.0635,0.70781427,4.63,4.58813,12.7,26.84
2/26/08,64994,12850.74023,16435.74,4414.65,80.31,864,3.165,0.707914484,4.63,4.56375,12.69,#N/A
2/27/08,65178,12613.78027,16832.22,4446.34,82.86,844,3.176,0.707313623,4.58,4.535,12.82,25.61
2/28/08,65495,12777.5,16785.69,4465.52,81.64,860,3.182,0.703284338,4.59,4.46625,12.79,28.91
2/29/08,65553,12476.80957,16845.96,4449.95,80.31,869.75,3.289,0.702790077,4.56,4.43688,12.66,26.28
3/3/08,63496,12467.04981,17046.78,4469.47,80,865,3.216,0.706065099,4.54,4.4225,12.61,24.11
3/4/08,64486,12159.94043,17199.89,4370.76,79.97,870,3.2895,0.707463742,4.55,4.29438,12.69,23.97
3/5/08,63653,12092.71973,17092.49,4384.65,81.48,881,3.2605,0.70781427,4.54,4.28125,13.13,22.87
3/6/08,64631,11969.08008,17065.04,4312.47,81.2,836.75,3.288,0.70651406,4.65,4.22625,13.19,23.61
3/7/08,62973,12272.69043,#N/A,4309.15,78.97,844,3.2035,0.70651406,#N/A,4.21,13.44,23.79
3/10/08,61869,12391.7002,17159.9,4301.33,80.23,846,3.3075,0.709622481,4.67,4.20313,13.38,22.53
3/11/08,60006,12205.70996,17177.89,4314.7,81.3,839,3.448,0.706364343,4.65,4.2,13.46,20.96
3/12/08,62378,12385.19043,17458.98,4388.38,83.05,872.5,3.5345,0.702839471,4.66,4.2,13.6,20.85
3/13/08,62175,12480.13965,17331.17,4404.61,83.73,853.75,3.5535,0.705815923,4.7,4.21,13.92,20.74
3/14/08,62280,12438.28027,17358.15,4404.64,86.19,833.5,3.555,0.703432752,4.69,4.205,14.07,23.59
3/17/08,61987,12638.16992,17137.92,4399.72,87.58,827.5,3.5255,0.705965408,4.66,4.2,13.99,22.47
3/18/08,60040,12743.11035,16955.31,4339.23,87.19,813.75,3.488,0.703828829,4.57,4.20125,14.39,22.56
3/19/08,61936,12631.84961,17106.09,4333.42,89.48,821,3.521,0.699741096,4.52,4.20188,14.67,23.27
3/20/08,58818,12257.25,16814.37,4270.53,88.58,785.75,3.725,0.701114772,4.41,4.19625,14.92,24.52
3/24/08,58994,12196.2002,16438.47,4283.37,87.6,771,3.7055,0.707313623,4.42,4.19375,14.41,22.64
3/25/08,59820,12248.46973,16450.58,4295.23,86.45,772.25,3.8105,0.701852892,4.41,4.18688,14.39,21.68
3/26/08,61234,12181.88965,16358.39,4258.32,88.3,771.75,3.787,0.702395168,4.36,4.18563,13.89,20.58
3/27/08,61418,12241.55957,16284.17,4237.62,92.09,772.75,3.7415,0.699349605,4.37,4.17,13.39,18.47
3/28/08,60762,12368.12012,16505.63,4225.31,91.73,773.5,3.781,0.694927033,4.41,4.16938,13.37,18.6
3/31/08,60449,12551.50977,16698.08,4236.68,93.45,772.5,3.84,0.694203402,4.39,4.17625,13.38,#N/A
4/1/08,60965,12376.66016,16651.01,4140.94,90.33,795.5,3.8635,0.693288963,4.4,4.19,13.25,18.66
4/2/08,62775,12349.58984,16737.63,4108.34,94.16,813.5,3.852,0.691180536,4.48,4.18688,13.33,20.26
4/3/08,63367,12333.30957,16870.4,4065.76,93.53,813.5,3.931,0.692760651,4.36,4.19,12.83,20.74
4/4/08,64177,12426.84961,16517.48,3995.17,95.81,817,3.9895,0.690560044,4.31,4.19375,12.33,22.5
4/7/08,64447,12281.08984,16268.92,3703.05,94.06,802.5,3.9145,0.691132767,4.35,4.1925,12.37,#N/A
4/8/08,64180,12380.76953,16249.63,3753.68,96.65,816.75,3.932,0.687049124,4.38,4.19125,11.92,23.17
4/9/08,64540,12569.48047,16096.68,3577.99,96.46,758.5,3.8085,0.681802686,4.34,4.19,11.42,22.49
4/10/08,63475,12683.54004,15771.57,3809.07,95.51,745.25,3.799,0.680688857,4.28,4.18063,11.94,23.94
4/11/08,63526,12689.28027,15583.42,3777.06,96.36,737.75,3.8515,0.68189567,4.23,4.17625,12.44,23.79
4/14/08,62592,12579.58008,15197.09,3810.01,94.4,736.5,3.84,#N/A,#N/A,4.17625,12.89,25.43
4/15/08,62151,12264.36035,15126.63,3789.31,91.18,745,3.847,0.685025346,4.26,4.17063,12.64,24.12
4/16/08,62625,12259.13965,15499.56,3792.8,94.02,729.5,3.712,0.681663258,4.28,4.17563,12.04,23.45
4/17/08,64150,12204.92969,15396.3,3867.47,93.37,714,3.7705,0.68310677,4.17,4.17625,11.39,23.68
4/18/08,64554,12254.58984,15154.61,3867.16,94.81,731.5,3.6595,0.682500683,4.15,4.17813,11.53,22.9
4/21/08,64554,12039.08984,15042.56,3717.08,95.75,741.75,3.611,0.682221313,4.07,4.17938,11.9,23.34
4/22/08,64922,11893.04004,15211.52,3760.12,99.16,751.75,3.655,0.676269696,4.06,4.18,12.04,24.38
4/23/08,65413,11741.33008,14837.66,3699.29,98.57,742,3.6995,0.674354306,4,4.18,12.24,28.46
4/24/08,64946,12148.61035,14888.77,3701.17,#N/A,739,3.751,0.674354306,#N/A,4.18,12.02,27.18
4/25/08,64576,12096.49023,#N/A,3678.16,98.24,753.25,3.9035,0.674536256,4.01,4.18,11.99,#N/A
4/28/08,65191,12146.38965,15135.21,3803.76,97.66,734,3.856,0.672856951,3.83,4.18125,12.6,31.01
4/29/08,65678,11946.4502,15222.85,3803.21,94.39,734,3.8635,0.674900452,3.95,4.17875,13.03,29.02
4/30/08,63826,11975.91992,15153.78,3797.89,90.71,728.5,3.826,0.677966102,4.03,4.18125,12.85,27.78
5/2/08,67869,12391.51953,15513.74,3719.28,90.98,772.25,3.8885,0.677231478,3.94,4.18563,13.25,29.08
5/5/08,69366,12102.42969,15680.67,3795.12,88.6,749.25,3.924,0.680827887,3.97,4.18813,13.32,27.78
5/6/08,70175,12361.96973,15628.97,3805.27,89.29,745,3.9785,0.682267858,3.89,4.20125,13.02,27.32
5/7/08,70201,12547.33984,15480.19,3758.47,88.31,720.5,3.9945,0.67755268,3.89,4.20125,13.08,27.62
5/8/08,69021,12531.79004,15608.88,3778.21,87.45,692.5,3.909,0.681849175,3.92,4.2,13.19,26.2
5/9/08,69722,12421.87988,15874.08,3737.11,90.25,726,4.028,0.683153436,4.02,4.20125,12.78,24.02
5/12/08,69646,12303.91992,15956.37,3798.99,88.23,757.5,3.954,0.681942171,4.12,4.2025,13.37,25.99
5/13/08,70422,12215.91992,15924.39,3855.03,87.72,781,3.9745,0.679624847,4.15,4.2125,13.39,28.24
5/14/08,70495,12266.63965,16044.72,3856.69,90.12,803,3.9265,0.680179567,3.98,4.27,13.16,28.97
5/15/08,70031,12651.66992,15932.26,3784.27,94.41,801,3.891,0.680179567,4.05,4.29688,12.93,27.66
5/16/08,71496,12605.83008,15536.52,3724.5,92.35,834.5,3.988,0.685353985,4.18,4.3075,12.57,28.01
5/19/08,72767,12626.03027,15514.51,3675.51,91.31,848.5,3.942,0.692856648,4.24,4.30375,12.53,27.6
5/20/08,73445,12612.58984,15249.79,3610.2,90.69,849.5,3.9195,0.695942654,4.2,4.30563,12.73,26.33
5/21/08,73508,12602.66016,15207.86,3684.54,89.93,865,3.898,0.694830461,4.14,4.31375,12.3,24.88
5/23/08,72295,12574.65039,15030.51,3617.68,91.11,918,4.0055,0.697155605,4.06,4.33188,12.64,25.54
5/26/08,71452,12526.78027,15031.6,3576.68,90.88,886.75,3.947,0.696718456,4.04,4.33688,12.48,25.02
5/27/08,71629,12579.78027,15257,3546.1,93.19,913,3.895,0.696330339,4.18,4.34813,12.18,#N/A
5/28/08,70995,12324.76953,#N/A,3606.59,94,881.75,3.9595,0.694010688,4.23,4.35625,12.46,25.59
5/29/08,73154,12302.05957,#N/A,3647.64,#N/A,836.5,3.984,#N/A,#N/A,4.3725,12.46,24.4
5/30/08,71798,12371.50977,15653.54,3599.58,95.89,842.5,3.8995,0.689655172,4.3,4.38188,13.04,25.12
6/2/08,72593,12617.40039,15564.69,3566.59,96.63,866.25,3.934,0.684884597,4.21,4.38313,12.89,24.06
6/3/08,71897,12626.75977,15307.78,3431.82,96.03,876,3.858,0.679440141,4.11,4.36,13.26,23.03
6/4/08,70012,12850.91016,#N/A,3558.66,95.95,897,3.9785,0.684790796,4.04,4.35875,13.33,21.9
6/5/08,68674,12825.01953,#N/A,3529.54,#N/A,876.5,3.9125,#N/A,#N/A,4.35688,13.19,22.69
6/6/08,71208,12721.4502,#N/A,3505.9,99.64,869,3.863,0.678518116,3.91,4.35188,13.44,23.53
6/9/08,69786,12764.67969,#N/A,3632.59,99.17,889,3.8205,0.678610206,3.91,4.35125,13.07,26.54
6/10/08,69275,12848.37988,14691.41,3611.45,97.9,888.5,3.7535,0.676315434,3.88,4.34938,13.06,26.28
6/11/08,67775,12890.75977,14500.55,3652.11,95.08,892.5,3.784,0.681013348,3.86,4.3475,13.25,25.52
6/12/08,66798,12870.37012,14528.67,3641.05,96.43,873,3.765,0.679486308,3.86,4.35063,12.95,24.6
6/13/08,67326,12831.4502,14599.16,3628.06,95.64,837.5,3.707,0.681988679,3.82,4.35313,13.24,27.55
6/16/08,67206,12818.33984,14388.11,3753.55,93.92,864.25,3.761,0.678426052,3.91,4.35938,13.11,27.49
6/17/08,67284,13012.53027,14110.79,3797.9,92.74,785.5,3.8465,0.676269696,3.82,4.36375,13.27,29.38
6/18/08,68431,13056.57031,#N/A,3774.94,94.23,779.75,3.7955,0.672178531,3.81,4.36688,12.92,26.36
6/19/08,67090,12968.88965,13972.63,3795.2,91.87,779.25,3.7905,0.673763644,3.72,4.37063,13.2,27.22
6/20/08,66584,13010.82031,13504.51,3828.46,90.8,757.5,3.7535,0.682920167,3.74,4.3725,13.29,27.29
6/23/08,64622,12814.34961,13783.45,3810.51,90.11,742.75,3.7225,0.680735194,3.66,4.37063,13.24,31.16
6/24/08,64636,12860.67969,13861.29,3775.93,90.55,774.25,3.755,0.684181719,3.66,4.37375,13.5,32.24
6/25/08,64173,12745.54981,13325.94,3758.05,#N/A,799.75,3.741,#N/A,#N/A,4.3775,14.02,25.79
6/26/08,65804,12872.08008,12573.05,3699.99,89.64,806.5,3.7285,0.684509549,3.52,4.38813,14.15,29.84
6/27/08,63951,12825.12012,12829.06,3671.28,87.65,796.25,3.569,0.686153424,3.51,4.38688,14.22,26.62
6/30/08,64326,12891.29004,13092.78,3690.75,89.98,810.5,3.628,0.678564158,3.68,4.38563,14.16,#N/A
7/1/08,65018,12992.74023,13629.16,3748.56,90.37,794.5,3.609,0.681523887,3.61,4.38813,14.84,25.73
7/2/08,63397,12985.41016,13087.91,3725.23,90.99,802.5,3.586,0.676178241,3.61,4.38688,14.88,25.72
7/3/08,61094,13026.04004,13478.86,3808.59,91.66,832,3.553,0.677185617,3.69,4.38563,15.06,26.08
7/4/08,59266,12824.94043,13345.03,3769.89,92.34,836.5,3.553,0.676498444,3.78,4.38688,15.03,25.88
7/7/08,59372,12597.69043,13592.47,3736.12,91.67,832,3.624,0.673809043,3.67,4.38813,15.33,25.71
7/8/08,59081,12620.90039,13497.16,3763.55,89.03,833.5,3.6115,0.67335533,3.62,4.38625,15.23,25.61
7/10/08,59528,12479.62988,13859.7,3761.96,90.07,809.75,3.557,0.674217907,3.68,4.38563,15.07,22.68
7/11/08,60256,12542.90039,13745.5,3794.39,88.32,830,3.5755,0.683153436,3.61,4.38625,14.94,23.43
7/14/08,60156,12593.87012,13099.24,3814.76,87.16,821,3.5325,0.682733666,3.61,4.38313,14.88,23.21
7/15/08,60715,12647.36035,13207.15,3793.63,88.07,806.75,3.594,0.689893067,3.74,4.38438,14.76,22.45
7/16/08,61018,12637.66992,13017.24,3825.02,91.77,791,3.6585,0.689417442,3.64,4.38313,15.1,22.42
7/17/08,62063,12503.2002,#N/A,3825.02,93.56,797.5,3.7455,0.689369916,3.62,4.38125,15.47,22.36
7/18/08,60106,12391.86035,13021.96,3877.5,92.82,784.75,3.7775,0.685307018,3.66,4.38313,15.45,22.81
7/21/08,60002,12388.80957,13068.3,3872.15,93.28,833.25,3.832,0.686388908,3.7,4.38313,15.64,21.98
7/22/08,60772,12602.74023,13626.45,3845.08,95.42,824,3.814,0.683293475,3.85,4.37688,16,23.46
7/23/08,59646,12210.12988,13622.56,3871.78,95.57,808.75,3.7935,0.681477443,3.76,4.37063,16.2,23.82
7/24/08,59425,12277.70996,13635.4,3855.86,#N/A,863.75,3.7855,#N/A,#N/A,4.37188,16.26,22.78
7/25/08,57420,12286.33984,13757.91,3801.59,99.99,864.5,3.8235,0.678334012,3.89,4.37563,15.61,20.53
7/28/08,57207,12089.62988,13310.37,3812.69,100.86,882.5,3.884,0.681988679,3.93,4.37313,15.3,20.37
7/29/08,56869,12144.58984,13688.28,3817.07,98.57,884.75,3.8955,0.675082698,3.77,4.37438,15.57,20.13
7/30/08,58069,12306.86035,13500.46,3857.46,99.03,884,3.9225,0.674536256,3.79,4.37438,15.89,20.5
7/31/08,59998,12269.65039,13914.57,3854.86,99.4,910,4.0775,0.674672784,3.91,4.37375,15.96,20.87
8/1/08,59505,12158.67969,13824.72,3862.91,100.83,909.5,3.963,0.671636779,3.88,4.37313,15.59,20.26
8/4/08,57619,12029.05957,14031.3,3882.28,99.59,912,3.865,0.660851176,3.85,4.37125,15.16,20.06
8/5/08,55609,12062.19043,13925.51,3822.31,102.6,914.1,3.7125,0.659108885,3.71,4.46188,15.49,19.59
8/6/08,56473,11843.83008,13603.02,3794.13,101.78,928.75,3.755,0.658457892,3.53,4.46,14.98,19.64
8/7/08,57546,11842.36035,12992.18,3793.03,102.42,929.25,3.7335,0.658111221,3.54,4.46219,14.48,20.24
8/8/08,57018,11805.30957,12992.28,3725.82,99.72,932.25,3.7555,0.657462196,3.63,4.465,14.03,20.79
8/11/08,56590,11808.57031,12972.06,3724.9,104.45,927.75,3.722,0.654364612,3.7,4.45938,14.09,18.88
8/12/08,54721,11452.84961,13215.42,3711.03,105.51,934.75,3.677,0.651211253,3.62,4.45625,13.84,18.18
8/13/08,54509,11345.7002,12782.8,3743.18,105.12,973,3.735,0.652188091,3.56,4.47625,13.68,18.9
8/14/08,54573,11344.63965,12532.1,3752.24,107.9,966.25,3.6865,0.65066042,3.46,4.47375,13.77,18.21
8/15/08,55137,11382.33984,12658.28,3777.85,108.73,961.5,3.71,0.652358275,3.6,4.47125,13.76,19.73
8/18/08,54252,11216,12861.13,3720.5,109.86,964.5,3.7355,0.645369474,3.49,4.47125,13.66,19.4
8/19/08,53326,11289.19043,12433.4,3737.34,110.21,974,3.7165,0.641683778,3.56,4.47188,13.8,19.41
8/20/08,53641,11225.03027,12241.6,3699.05,110.03,981.75,3.677,0.640861318,3.44,4.46875,13.79,17.79
8/21/08,55380,11381.92969,11787.51,3682.83,105.74,957.75,3.704,0.634316524,3.34,4.47125,13.4,17.98
8/22/08,55933,11148.00977,11964.16,3596.7,109.57,949,3.7095,0.633552965,3.48,4.48063,12.7,17.66
8/25/08,55854,11226.16992,12260.44,3597.34,103.25,930.75,3.6835,0.639304437,3.38,4.48,12.44,16.3
8/26/08,54477,11103.63965,#N/A,3574.7,102.57,923.25,3.6795,0.648634624,3.34,4.4925,11.92,16.47
8/27/08,54366,11050.79981,12482.57,3509.39,#N/A,929.25,3.7165,0.647374895,#N/A,4.48938,12.09,17.01
8/28/08,55516,10961.88965,12480.09,3542.59,101.7,921,3.6285,0.649603742,3.56,4.48938,11.51,17.58
8/29/08,56388,11238.38965,12745.22,3562.67,101.78,930.75,3.4875,0.641231164,3.51,4.48938,11.66,18.59
9/1/08,55665,11436.55957,12706.63,3532.83,105.83,939.75,3.457,0.634477508,3.51,4.48063,11.84,18.05
9/2/08,55161,11495.01953,12604.58,3555.58,107.56,936,3.463,0.632991518,3.56,4.46,12.54,19.55
9/3/08,54414,11457.90039,12820.47,3507.97,105.59,929.5,3.458,0.63455803,3.47,4.43688,12.44,#N/A
9/4/08,53527,11603.38965,12525.54,3486.71,101.54,932.75,3.4005,0.632711167,3.45,4.43938,11.89,19.64
9/5/08,51404,11630.33984,12656.42,3426.58,100.92,923,3.359,0.640409862,3.57,4.44688,12.59,19.07
9/8/08,51940,11341.13965,13189.36,3427.33,104.83,892.5,3.235,0.640286849,3.6,4.44313,12.46,18.14
9/9/08,50711,11369.46973,13389.9,3404.52,103.92,887.25,3.367,0.638284292,3.61,4.46375,12.7,17.83
9/10/08,48439,11133.44043,13293.22,3460.4,106.09,888.5,3.323,0.635525898,3.5,4.46625,13.18,19.83
9/11/08,49629,11397.55957,13450.23,3366.35,108.91,905.25,3.3425,0.636415707,3.57,4.4675,13.02,20.24
9/12/08,51267,11577.99023,13250.43,3340.27,108.54,900,3.355,0.636739892,3.58,4.46875,13.22,20.8
9/15/08,52386,11379.88965,13111.89,3352.81,110.89,893.25,3.4475,0.632751202,3.49,4.46875,13.25,18.63
9/16/08,48404,11326.32031,12945.3,3292.86,110.07,884,3.41,0.635162602,3.55,4.46813,13.33,23.56
9/17/08,49218,11286.01953,13323.73,3288.52,110.14,883,3.561,0.633071664,3.49,4.465,13.09,23.12
9/18/08,45909,11603.63965,12917.51,3330.9,111.71,872,3.5085,0.63183168,3.53,4.46563,13.09,23.18
9/19/08,48424,11655.41992,12990.58,3275.2,113.77,864,3.519,0.632871337,3.6,4.46563,12.84,24.12
9/22/08,53055,11432.08984,13146.13,3332.66,114.8,871.25,3.4785,0.625860558,3.72,4.46563,12.37,23.33
9/23/08,51537,11729.66992,13398.3,3287.6,114.8,874.25,3.5075,0.627982919,3.75,4.46813,12.2,21.22
9/24/08,49598,11781.7002,13476.45,3342.48,116.56,884.5,3.427,0.635243298,3.77,4.46688,11.62,20.95
9/25/08,49848,11632.80957,13696.55,3283.01,117.48,904.25,3.4295,0.629683269,3.75,4.46875,11.77,21.13
9/26/08,51824,11532.07031,13547.82,3197.78,119.17,883.5,3.3225,0.624609619,3.74,4.4725,11.86,22.24
9/29/08,50743,11611.20996,13579.16,3216.24,119.28,873,3.354,0.629009938,3.77,4.48,11.63,21.58
9/30/08,46026,11659.65039,13540.87,3142.73,117.1,877.25,3.297,0.638243554,3.87,4.4825,11.61,22.87
10/1/08,49538,11478.08984,13863.47,3174.76,119.64,895.5,3.1235,0.639631572,3.91,4.48625,12.12,22.64
10/2/08,49805,11345.94043,13894.37,3256.09,118.78,891.25,3.109,0.639059305,3.86,4.48125,11.89,22.42
10/3/08,46155,11415.23047,#N/A,3321.53,115.67,879.5,3.095,0.640861318,3.85,4.4775,11.34,21.14
10/6/08,44502,11426.79004,13849.99,3333.92,113.7,893,3.1235,0.642343268,3.77,4.47688,11.14,23.93
10/7/08,42104,11626.19043,13766.86,3326.24,112.6,892,3.1345,0.646914219,3.78,4.47813,10.91,23.44
10/8/08,40137,11383.55957,14049.26,3387.5,116.36,923.75,3.209,0.648046141,3.89,4.47813,11.19,23.95
10/9/08,38594,11412.45996,#N/A,3354.58,119.94,922.25,3.184,0.645536118,3.88,4.48188,11.3,23.65
10/10/08,37079,11499.87012,#N/A,3351.13,121.82,928.25,3.113,0.643169539,3.93,4.4825,11.17,25.92
10/13/08,35609,11713.23047,14102.48,3313.41,123.56,925,3.071,0.650618087,3.87,4.47813,11.19,24.78
10/14/08,40833,11545.62988,13943.26,3324.86,123.77,907,3.0955,0.64897138,3.79,4.48063,11.18,#N/A
10/15/08,41567,11506.00977,13655.34,3367.33,125.94,908.75,3.185,0.647374895,3.77,4.47813,10.99,25.78
10/16/08,36835,11532.48047,13743.36,3367.82,124.02,885,3.266,0.643666323,3.78,4.48188,10.29,23.15
10/17/08,36440,11185.62988,13953.73,3316.61,125.83,866.25,3.167,0.644786898,3.9,4.48063,9.8,25.23
